0 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4 [0.010527464, 0.0075274664, 0.0045274696, 0.0015274723, 0.0014725368, 0.005472533, 0.00847253, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.011472527, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.012472526, 0.09152747, 0.093527466, 0.09552746, 0.09652747, 0.09852747, 0.09952747, 0.100527465, 0.10252747, 0.10352747, 0.10552747, 0.10652747, 0.107527465, 0.10852747, 0.11052747, 0.111527465, 0.111527465, 0.111527465, 0.111527465]
5 [0.010945046, 0.00794505, 0.004945052, 0.0019450549, 0.0010549542, 0.0040549515, 0.0070549487, 0.011054944, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.09394505, 0.09494505, 0.096945055, 0.09794505, 0.09994505, 0.10094505, 0.10294505, 0.103945054, 0.10494505, 0.10694505, 0.10794505, 0.10894505, 0.10994505, 0.11194505, 0.11294505, 0.11294505, 0.11294505]
6 [0.010945046, 0.00794505, 0.004945052, 0.0019450549, 0.0010549542, 0.0040549515, 0.0070549487, 0.011054944, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.0120549435, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.011054944, 0.09394505, 0.09494505, 0.096945055, 0.09794505, 0.09994505, 0.10094505, 0.10294505, 0.103945054, 0.10494505, 0.10694505, 0.10794505, 0.10894505, 0.10994505, 0.11194505, 0.11294505, 0.11294505, 0.11294505]
7 [0.010686805, 0.008686807, 0.0046868105, 0.0016868133, 0.0013131958, 0.004313193, 0.00731319, 0.011313186, 0.012313185, 0.012313185, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.09368681, 0.094686806, 0.09668681, 0.09768681, 0.09968681, 0.10068681, 0.102686815, 0.10368681, 0.10468681, 0.10668681, 0.10768681, 0.108686805, 0.109686814, 0.11168681, 0.112686805, 0.112686805, 0.112686805]
8 [0.010686805, 0.008686807, 0.0046868105, 0.0016868133, 0.0013131958, 0.004313193, 0.00731319, 0.011313186, 0.012313185, 0.012313185, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.011313186, 0.09368681, 0.094686806, 0.09668681, 0.09768681, 0.09968681, 0.10068681, 0.102686815, 0.10368681, 0.10468681, 0.10668681, 0.10768681, 0.108686805, 0.109686814, 0.11168681, 0.112686805, 0.112686805, 0.112686805]
9 [0.009296696, 0.0062966985, 0.0032967012, 2.9670418E-4, 0.0027033049, 0.005703302, 0.009703298, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.010703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.011703297, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.012703295, 0.0922967, 0.0932967, 0.095296696, 0.096296705, 0.0982967, 0.0992967, 0.1012967, 0.1022967, 0.1042967, 0.1052967, 0.106296696, 0.1072967, 0.1092967, 0.110296704, 0.1112967, 0.1112967, 0.1112967, 0.1112967]
