0 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1 [0.0, 0.0, 0.0, 0.5113761, 0.5110418, 0.0, 0.0, 0.0]
2 [0.0, 0.0, 0.0, 0.5113333, 0.5109992, 0.0, 0.0, 0.0]
3 [0.0, 0.0, 0.0, 0.5113333, 0.5109992, 0.0, 0.0, 0.0]
4 [0.0, 0.0, 0.0, 0.5113197, 0.51098585, 0.0, 0.0, 0.0]
5 [0.0, 0.0, 0.0, 0.5113197, 0.51098585, 0.0, 0.0, 0.0]
6 [0.0, 0.0, 0.0, 0.5113178, 0.5109834, 0.0, 0.0, 0.0]
7 [0.0, 0.0, 0.0, 0.51133114, 0.5109964, 0.0, 0.0, 0.0]
8 [0.0, 0.0, 0.0, 0.5113365, 0.51100224, 0.0, 0.0, 0.0]
9 [0.0, 0.0, 0.0, 0.5113365, 0.51100224, 0.0, 0.0, 0.0]
10 [0.0, 0.0, 0.0, 0.5113231, 0.51098883, 0.0, 0.0, 0.0]
11 [0.0, 0.0, 0.0, 0.5113122, 0.51097816, 0.0, 0.0, 0.0]
12 [0.0, 0.0, 0.0, 0.5113405, 0.5110066, 0.0, 0.0, 0.0]
13 [0.0, 0.0, 0.0, 0.5113435, 0.5110098, 0.0, 0.0, 0.0]
14 [0.0, 0.0, 0.0, 0.51133037, 0.5109961, 0.0, 0.0, 0.0]
15 [0.0, 0.0, 0.0, 0.51133037, 0.5109961, 0.0, 0.0, 0.0]
16 [0.0, 0.0, 0.0, 0.5113391, 0.5110048, 0.0, 0.0, 0.0]
17 [0.0, 0.0, 0.0, 0.5113391, 0.5110048, 0.0, 0.0, 0.0]
18 [0.0, 0.0, 0.0, 0.51135224, 0.5110179, 0.0, 0.0, 0.0]
19 [0.0, 0.0, 0.0, 0.51135224, 0.5110179, 0.0, 0.0, 0.0]
20 [0.0, 0.0, 0.0, 0.5113566, 0.5110217, 0.0, 0.0, 0.0]
21 [0.0, 0.0, 0.0, 0.5113405, 0.51100576, 0.0, 0.0, 0.0]
22 [0.0, 0.0, 0.0, 0.5113476, 0.51101184, 0.0, 0.0, 0.0]
23 [0.0, 0.0, 0.0, 0.5113494, 0.51101273, 0.0, 0.0, 0.0]
24 [0.0, 0.0, 0.0, 0.5113574, 0.5110204, 0.0, 0.0, 0.0]
25 [0.0, 0.0, 0.0, 0.5113574, 0.5110204, 0.0, 0.0, 0.0]
26 [0.0, 0.0, 0.0, 0.51134986, 0.51101255, 0.0, 0.0, 0.0]
27 [0.0, 0.0, 0.0, 0.511353, 0.51101494, 0.0, 0.0, 0.0]
28 [0.0, 0.0, 0.0, 0.51134205, 0.511004, 0.0, 0.0, 0.0]
29 [0.0, 0.0, 0.0, 0.51135296, 0.51101315, 0.0, 0.0, 0.0]
30 [0.0, 0.0, 0.0, 0.51135296, 0.51101315, 0.0, 0.0, 0.0]
31 [0.0, 0.0, 0.0, 0.511343, 0.51100296, 0.0, 0.0, 0.0]
32 [0.0, 0.0, 0.0, 0.511343, 0.51100296, 0.0, 0.0, 0.0]
33 [0.0, 0.0, 0.0, 0.51135194, 0.5110111, 0.0, 0.0, 0.0]
34 [0.0, 0.0, 0.0, 0.5113545, 0.51101375, 0.0, 0.0, 0.0]
35 [0.0, 0.0, 0.0, 0.5113526, 0.51101047, 0.0, 0.0, 0.0]
36 [0.0, 0.0, 0.0, 0.5113695, 0.51102734, 0.0, 0.0, 0.0]
37 [0.0, 0.0, 0.0, 0.51137865, 0.51103485, 0.0, 0.0, 0.0]
38 [0.0, 0.0, 0.0, 0.5113617, 0.51101756, 0.0, 0.0, 0.0]
39 [0.0, 0.0, 0.0, 0.5114249, 0.5110798, 0.0, 0.0, 0.0]
40 [0.0, 0.0, 0.0, 0.5113651, 0.51102084, 0.0, 0.0, 0.0]
41 [0.0, 0.0, 0.0, 0.5113963, 0.51105183, 0.0, 0.0, 0.0]
42 [0.0, 0.0, 0.0, 0.51139003, 0.51104534, 0.0, 0.0, 0.0]
43 [0.0, 0.0, 0.0, 0.5113831, 0.51103836, 0.0, 0.0, 0.0]
