0 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2 [0.005807699, 0.003192316, 0.0071923123, 0.080807686, 0.07980769, 0.018192302, 0.023192298, 0.030192314]
3 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
4 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
5 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
6 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
7 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
8 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
9 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
10 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
11 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
12 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
13 [1.0058078, 1.0033292, 1.0626112, 1.5202312, 1.1392221, 1.0183312, 1.0231923, 1.0301923]
14 [1.0058078, 1.0031923, 1.0071946, 1.0808266, 1.0798103, 1.0181923, 1.0231923, 1.0301923]
15 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
16 [1.0058078, 1.0031923, 1.0071923, 1.0808077, 1.0798076, 1.0181923, 1.0231923, 1.0301923]
